FID_1,Identifyin,Date,Time,a_Latitude,a_Longitud,FID_2,DECSLON,DECSLAT,DEPTH,Distance
687,702,6/28/2011,0.418761574,29.40842224000,-92.91422803000,253,-92.97500000000,29.49900000000,7.60000000000,0.10907595
1515,1554,7/1/2011,0.393287037,29.49419180000,-92.91887732000,253,-92.97500000000,29.49900000000,7.60000000000,0.05632827
1516,1555,7/1/2011,0.394189815,29.45213333000,-92.91612097000,253,-92.97500000000,29.49900000000,7.60000000000,0.07525440
1517,1556,7/1/2011,0.394351852,29.44437302000,-92.92034627000,253,-92.97500000000,29.49900000000,7.60000000000,0.07727313
1518,1557,7/1/2011,0.395243056,29.40462889000,-92.91977106000,253,-92.97500000000,29.49900000000,7.60000000000,0.10934415
1519,1558,7/1/2011,0.395729167,29.38256831000,-92.94012215000,253,-92.97500000000,29.49900000000,7.60000000000,0.12154342
675,690,6/28/2011,0.402650463,29.33186667000,-92.66013333000,254,-92.57700000000,29.42800000000,7.40000000000,0.12709354
676,691,6/28/2011,0.405358796,29.46120000000,-92.62415000000,254,-92.57700000000,29.42800000000,7.40000000000,0.05766596
677,692,6/28/2011,0.406400463,29.51165000000,-92.61086667000,254,-92.57700000000,29.42800000000,7.40000000000,0.09024563
678,693,6/28/2011,0.407615741,29.57108333000,-92.60013333000,254,-92.57700000000,29.42800000000,7.40000000000,0.14494133
1339,1371,6/30/2011,0.46880787,29.38003548000,-92.71584901000,254,-92.57700000000,29.42800000000,7.40000000000,0.14690011
1340,1372,6/30/2011,0.470891204,29.37538333000,-92.57045000000,254,-92.57700000000,29.42800000000,7.40000000000,0.05302279
1496,1535,7/1/2011,0.3771875,29.40980000000,-92.55671667000,254,-92.57700000000,29.42800000000,7.40000000000,0.02725167
1497,1536,7/1/2011,0.377604167,29.42411771000,-92.57120249000,254,-92.57700000000,29.42800000000,7.40000000000,0.00697734
1498,1537,7/1/2011,0.377627315,29.42326886000,-92.57365158000,254,-92.57700000000,29.42800000000,7.40000000000,0.00579617
1499,1538,7/1/2011,0.378101852,29.43878832000,-92.59065643000,254,-92.57700000000,29.42800000000,7.40000000000,0.01740362
1500,1539,7/1/2011,0.380520833,29.50710000000,-92.68808333000,254,-92.57700000000,29.42800000000,7.40000000000,0.13636831
1589,1633,7/1/2011,0.438240741,29.34046667000,-92.65476667000,254,-92.57700000000,29.42800000000,7.40000000000,0.11708859
1590,1634,7/1/2011,0.439606481,29.39121711000,-92.64561836000,254,-92.57700000000,29.42800000000,7.40000000000,0.07785538
1591,1635,7/1/2011,0.440277778,29.41316636000,-92.63955312000,254,-92.57700000000,29.42800000000,7.40000000000,0.06428787
1592,1636,7/1/2011,0.441666667,29.47613025000,-92.61052375000,254,-92.57700000000,29.42800000000,7.40000000000,0.05865461
1593,1637,7/1/2011,0.441678241,29.48065118000,-92.62274452000,254,-92.57700000000,29.42800000000,7.40000000000,0.06974746
1594,1638,7/1/2011,0.441712963,29.49691667000,-92.61661667000,254,-92.57700000000,29.42800000000,7.40000000000,0.07949206
1595,1639,7/1/2011,0.442407407,29.52573333000,-92.60920000000,254,-92.57700000000,29.42800000000,7.40000000000,0.10290114
1596,1640,7/1/2011,0.44380787,29.57551667000,-92.57490000000,254,-92.57700000000,29.42800000000,7.40000000000,0.14753162
1597,1641,7/1/2011,0.444467593,29.57144729000,-92.55830077000,254,-92.57700000000,29.42800000000,7.40000000000,0.14466094
156,657,6/28/2011,0.364155093,29.48195970000,-92.32765045000,255,-92.45500000000,29.37400000000,6.00000000000,0.16695270
157,662,6/28/2011,0.369270833,29.25237609000,-92.40331679000,255,-92.45500000000,29.37400000000,6.00000000000,0.13214965
179,658,6/28/2011,0.364375,29.47679920000,-92.34966347000,255,-92.45500000000,29.37400000000,6.00000000000,0.14718512
642,651,6/28/2011,0.352962963,29.26736731000,-92.28537347000,255,-92.45500000000,29.37400000000,6.00000000000,0.20035890
643,652,6/28/2011,0.354131944,29.31345000000,-92.24071667000,255,-92.45500000000,29.37400000000,6.00000000000,0.22267386
644,653,6/28/2011,0.354363426,29.33086900000,-92.26172178000,255,-92.45500000000,29.37400000000,6.00000000000,0.19803220
645,654,6/28/2011,0.358298611,29.51156667000,-92.17213333000,255,-92.45500000000,29.37400000000,6.00000000000,0.31454434
646,655,6/28/2011,0.359699074,29.57703333000,-92.14791667000,255,-92.45500000000,29.37400000000,6.00000000000,0.36813409
647,656,6/28/2011,0.362881944,29.52955000000,-92.29490000000,255,-92.45500000000,29.37400000000,6.00000000000,0.22322144
648,659,6/28/2011,0.364791667,29.45646667000,-92.34561667000,255,-92.45500000000,29.37400000000,6.00000000000,0.13698710
649,660,6/28/2011,0.364837963,29.45508377000,-92.34923128000,255,-92.45500000000,29.37400000000,6.00000000000,0.13327265
650,661,6/28/2011,0.367511574,29.33638221000,-92.39605253000,255,-92.45500000000,29.37400000000,6.00000000000,0.06992784
927,951,6/29/2011,0.047002315,29.51220000000,-92.30616667000,255,-92.45500000000,29.37400000000,6.00000000000,0.20310244
928,952,6/29/2011,0.04744213,29.51125000000,-92.27428333000,255,-92.45500000000,29.37400000000,6.00000000000,0.22692747
1342,1374,6/30/2011,0.47505787,29.37175000000,-92.26771667000,255,-92.45500000000,29.37400000000,6.00000000000,0.18729685
1480,1519,7/1/2011,0.368090278,29.36196971000,-92.15915742000,255,-92.45500000000,29.37400000000,6.00000000000,0.29608708
1481,1520,7/1/2011,0.368668981,29.35470000000,-92.18758333000,255,-92.45500000000,29.37400000000,6.00000000000,0.26811223
1482,1521,7/1/2011,0.372013889,29.26830590000,-92.33713397000,255,-92.45500000000,29.37400000000,6.00000000000,0.15831501
1483,1522,7/1/2011,0.372083333,29.32113435000,-92.35726696000,255,-92.45500000000,29.37400000000,6.00000000000,0.11111491
1484,1523,7/1/2011,0.372511574,29.29777239000,-92.37262448000,255,-92.45500000000,29.37400000000,6.00000000000,0.11223357
1485,1524,7/1/2011,0.372800926,29.28841619000,-92.38691762000,255,-92.45500000000,29.37400000000,6.00000000000,0.10936087
1486,1525,7/1/2011,0.373032407,29.28275497000,-92.40125288000,255,-92.45500000000,29.37400000000,6.00000000000,0.10589810
1487,1526,7/1/2011,0.373148148,29.29493034000,-92.40085794000,255,-92.45500000000,29.37400000000,6.00000000000,0.09582992
1488,1527,7/1/2011,0.373900463,29.31255000000,-92.43368333000,255,-92.45500000000,29.37400000000,6.00000000000,0.06504232
1489,1528,7/1/2011,0.374409722,29.32715000000,-92.45316667000,255,-92.45500000000,29.37400000000,6.00000000000,0.04688586
1490,1529,7/1/2011,0.374768519,29.32576017000,-92.47886148000,255,-92.45500000000,29.37400000000,6.00000000000,0.05381869
1491,1530,7/1/2011,0.375115741,29.34766466000,-92.48055013000,255,-92.45500000000,29.37400000000,6.00000000000,0.03669277
1492,1531,7/1/2011,0.375451389,29.35959585000,-92.49117721000,255,-92.45500000000,29.37400000000,6.00000000000,0.03893931
1493,1532,7/1/2011,0.375659722,29.36237404000,-92.50219076000,255,-92.45500000000,29.37400000000,6.00000000000,0.04860176
1494,1533,7/1/2011,0.37587963,29.37145151000,-92.50883479000,255,-92.45500000000,29.37400000000,6.00000000000,0.05389508
1495,1534,7/1/2011,0.376145833,29.37556415000,-92.52154348000,255,-92.45500000000,29.37400000000,6.00000000000,0.06656186
1598,1642,7/1/2011,0.445856481,29.45220281000,-92.43470817000,255,-92.45500000000,29.37400000000,6.00000000000,0.08079256
1599,1644,7/1/2011,0.449363426,29.50880000000,-92.31431667000,255,-92.45500000000,29.37400000000,6.00000000000,0.19484055
1600,1645,7/1/2011,0.450706019,29.47028333000,-92.32785000000,255,-92.45500000000,29.37400000000,6.00000000000,0.15949170
1601,1650,7/1/2011,0.452083333,29.41293862000,-92.36111712000,255,-92.45500000000,29.37400000000,6.00000000000,0.10163765
1602,1651,7/1/2011,0.452106481,29.39752609000,-92.34321679000,255,-92.45500000000,29.37400000000,6.00000000000,0.11423206
1603,1652,7/1/2011,0.45212963,29.39786731000,-92.38669014000,255,-92.45500000000,29.37400000000,6.00000000000,0.07235942
1604,1653,7/1/2011,0.452800926,29.39240314000,-92.44414588000,255,-92.45500000000,29.37400000000,6.00000000000,0.02136557
1605,1654,7/1/2011,0.453472222,29.35005177000,-92.36595223000,255,-92.45500000000,29.37400000000,6.00000000000,0.09221184
1606,1656,7/1/2011,0.454895833,29.27017635000,-92.38955567000,255,-92.45500000000,29.37400000000,6.00000000000,0.12272861
1607,1656,7/1/2011,0.454895833,29.26440530000,-92.37171790000,255,-92.45500000000,29.37400000000,6.00000000000,0.13764776
1608,1656,7/1/2011,0.454895833,29.25287024000,-92.33606407000,255,-92.45500000000,29.37400000000,6.00000000000,0.16975917
1609,1657,7/1/2011,0.454907407,29.27028779000,-92.41109409000,255,-92.45500000000,29.37400000000,6.00000000000,0.11262305
1610,1658,7/1/2011,0.455555556,29.25956721000,-92.41690191000,255,-92.45500000000,29.37400000000,6.00000000000,0.12060816
1715,1763,7/1/2011,0.502083333,29.23697327000,-92.33789242000,255,-92.45500000000,29.37400000000,6.00000000000,0.18025124
1716,1764,7/1/2011,0.502083333,29.23697327000,-92.33789242000,255,-92.45500000000,29.37400000000,6.00000000000,0.18025124
1718,1766,7/1/2011,0.504166667,29.25820346000,-92.25126259000,255,-92.45500000000,29.37400000000,6.00000000000,0.23434541
1720,1768,7/1/2011,0.504224537,29.28304743000,-92.24074857000,255,-92.45500000000,29.37400000000,6.00000000000,0.23275748
1721,1769,7/1/2011,0.504224537,29.28046594000,-92.23705076000,255,-92.45500000000,29.37400000000,6.00000000000,0.23717186
1723,1771,7/1/2011,0.504907407,29.29518333000,-92.23803333000,255,-92.45500000000,29.37400000000,6.00000000000,0.23083891
1724,1772,7/1/2011,0.505555556,29.29441667000,-92.25210000000,255,-92.45500000000,29.37400000000,6.00000000000,0.21794934
1725,1773,7/1/2011,0.505555556,29.29253333000,-92.25681667000,255,-92.45500000000,29.37400000000,6.00000000000,0.21427424
1726,1774,7/1/2011,0.50556713,29.29090000000,-92.26013333000,255,-92.45500000000,29.37400000000,6.00000000000,0.21184577
1727,1775,7/1/2011,0.50556713,29.28945000000,-92.26283333000,255,-92.45500000000,29.37400000000,6.00000000000,0.20994459
1728,1776,7/1/2011,0.505578704,29.28551667000,-92.26856667000,255,-92.45500000000,29.37400000000,6.00000000000,0.20636542
1729,1777,7/1/2011,0.505590278,29.28341667000,-92.27098333000,255,-92.45500000000,29.37400000000,6.00000000000,0.20510357
1730,1778,7/1/2011,0.505601852,29.28048333000,-92.27431667000,255,-92.45500000000,29.37400000000,6.00000000000,0.20344983
1731,1779,7/1/2011,0.50625,29.26818333000,-92.28141667000,255,-92.45500000000,29.37400000000,6.00000000000,0.20329373
1732,1780,7/1/2011,0.506944444,29.27183812000,-92.24465604000,255,-92.45500000000,29.37400000000,6.00000000000,0.23384104
1733,1781,7/1/2011,0.511111111,29.48920363000,-92.17362720000,255,-92.45500000000,29.37400000000,6.00000000000,0.30404363
1734,1783,7/1/2011,0.51181713,29.49226667000,-92.17046667000,255,-92.45500000000,29.37400000000,6.00000000000,0.30813345
1735,1784,7/1/2011,0.511828704,29.49835000000,-92.16988333000,255,-92.45500000000,29.37400000000,6.00000000000,0.31105375
1736,1787,7/1/2011,0.513217593,29.55770000000,-92.15018333000,255,-92.45500000000,29.37400000000,6.00000000000,0.35589169
1737,1788,7/1/2011,0.513888889,29.57710000000,-92.14313333000,255,-92.45500000000,29.37400000000,6.00000000000,0.37216989
673,688,6/28/2011,0.400439815,29.22618302000,-92.69213402000,256,-92.70900000000,29.12300000000,11.90000000000,0.10455236
1582,1625,7/1/2011,0.432662037,29.08545000000,-92.71486667000,256,-92.70900000000,29.12300000000,11.90000000000,0.03800553
1583,1627,7/1/2011,0.432685185,29.09731101000,-92.71170504000,256,-92.70900000000,29.12300000000,11.90000000000,0.02583102
1584,1628,7/1/2011,0.433333333,29.10332064000,-92.70515278000,256,-92.70900000000,29.12300000000,11.90000000000,0.02005189
1585,1629,7/1/2011,0.4340625,29.15045000000,-92.69806667000,256,-92.70900000000,29.12300000000,11.90000000000,0.02954725
1586,1630,7/1/2011,0.434074074,29.15520927000,-92.69789356000,256,-92.70900000000,29.12300000000,11.90000000000,0.03407037
1316,1347,6/30/2011,0.457696759,29.07960994000,-92.82719114000,257,-92.86900000000,29.15100000000,11.30000000000,0.08273162
1317,1348,6/30/2011,0.458333333,29.08371406000,-92.83120655000,257,-92.86900000000,29.15100000000,11.30000000000,0.07717346
1318,1350,6/30/2011,0.458391204,29.10759424000,-92.84007537000,257,-92.86900000000,29.15100000000,11.30000000000,0.05216027
1319,1351,6/30/2011,0.459027778,29.11421350000,-92.84313858000,257,-92.86900000000,29.15100000000,11.30000000000,0.04496732
1320,1352,6/30/2011,0.459039352,29.11751393000,-92.84441148000,257,-92.86900000000,29.15100000000,11.30000000000,0.04154410
1321,1353,6/30/2011,0.459050926,29.12120841000,-92.85077705000,257,-92.86900000000,29.15100000000,11.30000000000,0.03492298
1322,1354,6/30/2011,0.4590625,29.12637925000,-92.85306263000,257,-92.86900000000,29.15100000000,11.30000000000,0.02932884
1323,1355,6/30/2011,0.4590625,29.12746756000,-92.84969876000,257,-92.86900000000,29.15100000000,11.30000000000,0.03043540
1324,1356,6/30/2011,0.459085648,29.13448665000,-92.85236247000,257,-92.86900000000,29.15100000000,11.30000000000,0.02344138
1325,1357,6/30/2011,0.459768519,29.15586577000,-92.86663458000,257,-92.86900000000,29.15100000000,11.30000000000,0.00541026
1326,1358,6/30/2011,0.459768519,29.15599743000,-92.86622763000,257,-92.86900000000,29.15100000000,11.30000000000,0.00571492
1327,1359,6/30/2011,0.460462963,29.18425000000,-92.87846667000,257,-92.86900000000,29.15100000000,11.30000000000,0.03457138
1328,1360,6/30/2011,0.460462963,29.18692420000,-92.88119327000,257,-92.86900000000,29.15100000000,11.30000000000,0.03793711
694,710,6/28/2011,0.425,29.11452165000,-92.91556037000,258,-92.89400000000,29.13200000000,11.50000000000,0.02775504
695,711,6/28/2011,0.425011574,29.10536981000,-92.94322971000,258,-92.89400000000,29.13200000000,11.50000000000,0.05597081
696,712,6/28/2011,0.425034722,29.09386751000,-92.90800837000,258,-92.89400000000,29.13200000000,11.50000000000,0.04062415
1535,1574,7/1/2011,0.40806713,28.90715645000,-92.95945673000,259,-93.01400000000,28.98300000000,13.00000000000,0.09341955
1536,1575,7/1/2011,0.408368056,28.89329775000,-92.96190662000,259,-93.01400000000,28.98300000000,13.00000000000,0.10373145
1537,1576,7/1/2011,0.408368056,28.89324960000,-92.96133571000,259,-93.01400000000,28.98300000000,13.00000000000,0.10406086
751,773,6/28/2011,0.465277778,29.00612066000,-93.12841920000,260,-93.06700000000,28.94700000000,12.80000000000,0.08525005
743,764,6/28/2011,0.4625,28.86630000000,-93.18250000000,261,-93.07500000000,28.91200000000,12.70000000000,0.11681070
1538,1577,7/1/2011,0.408969907,28.86548058000,-92.95558818000,261,-93.07500000000,28.91200000000,12.70000000000,0.12815319
1539,1578,7/1/2011,0.40912037,28.85889393000,-92.96575828000,261,-93.07500000000,28.91200000000,12.70000000000,0.12146608
161,734,6/28/2011,0.440983796,28.54823406000,-93.18299213000,263,-93.11300000000,28.55800000000,22.50000000000,0.07067016
162,735,6/28/2011,0.441678241,28.57960317000,-93.20727855000,263,-93.11300000000,28.55800000000,22.50000000000,0.09672198
713,732,6/28/2011,0.439606481,28.54217003000,-93.10372000000,263,-93.11300000000,28.55800000000,22.50000000000,0.01834956
714,733,6/28/2011,0.440277778,28.54793781000,-93.13328207000,263,-93.11300000000,28.55800000000,22.50000000000,0.02264089
712,731,6/28/2011,0.438252315,28.52855976000,-93.04827840000,264,-93.07300000000,28.50900000000,23.80000000000,0.03152367
1654,1702,7/1/2011,0.475046296,28.42258140000,-92.76140156000,266,-92.82400000000,28.40100000000,29.60000000000,0.06621421
1655,1703,7/1/2011,0.47505787,28.42023573000,-92.76621624000,266,-92.82400000000,28.40100000000,29.60000000000,0.06090136
1656,1704,7/1/2011,0.475717593,28.40343921000,-92.78191300000,266,-92.82400000000,28.40100000000,29.60000000000,0.04215762
1657,1705,7/1/2011,0.476400463,28.39583333000,-92.73818333000,266,-92.82400000000,28.40100000000,29.60000000000,0.08597206
1658,1706,7/1/2011,0.476412037,28.40695182000,-92.72828916000,266,-92.82400000000,28.40100000000,29.60000000000,0.09589572
1659,1707,7/1/2011,0.476446759,28.40939289000,-92.71005732000,266,-92.82400000000,28.40100000000,29.60000000000,0.11425137
1553,1592,7/1/2011,0.417384259,27.62072222000,-93.08015556000,269,-93.01400000000,28.00100000000,57.10000000000,0.38598931
629,637,6/28/2011,0.336377315,28.49161773000,-92.52363425000,275,-92.51300000000,28.49700000000,27.30000000000,0.01191873
630,638,6/28/2011,0.33650463,28.49665082000,-92.52079369000,275,-92.51300000000,28.49700000000,27.30000000000,0.00780151
631,639,6/28/2011,0.336712963,28.50526799000,-92.51646473000,275,-92.51300000000,28.49700000000,27.30000000000,0.00896460
159,674,6/28/2011,0.383703704,28.61378450000,-92.68833740000,276,-92.71600000000,28.69500000000,18.60000000000,0.08579730
180,671,6/28/2011,0.380243056,28.77240240000,-92.62799379000,276,-92.71600000000,28.69500000000,18.60000000000,0.11720164
657,670,6/28/2011,0.379131944,28.82103814000,-92.59862655000,276,-92.71600000000,28.69500000000,18.60000000000,0.17222700
658,672,6/28/2011,0.381006944,28.73288333000,-92.63881667000,276,-92.71600000000,28.69500000000,18.60000000000,0.08597914
659,673,6/28/2011,0.382581019,28.66030774000,-92.66623097000,276,-92.71600000000,28.69500000000,18.60000000000,0.06066720
660,675,6/28/2011,0.38400463,28.60156223000,-92.69360447000,276,-92.71600000000,28.69500000000,18.60000000000,0.09608422
667,682,6/28/2011,0.388738426,28.66003333000,-92.82846667000,276,-92.71600000000,28.69500000000,18.60000000000,0.11777699
668,683,6/28/2011,0.390717593,28.75673333000,-92.80701667000,276,-92.71600000000,28.69500000000,18.60000000000,0.10997744
669,684,6/28/2011,0.390914352,28.76627377000,-92.80629536000,276,-92.71600000000,28.69500000000,18.60000000000,0.11503566
670,685,6/28/2011,0.391053241,28.77260635000,-92.80329604000,276,-92.71600000000,28.69500000000,18.60000000000,0.11680473
1563,1602,7/1/2011,0.422916667,28.64533761000,-92.82326859000,276,-92.71600000000,28.69500000000,18.60000000000,0.11820704
1564,1603,7/1/2011,0.422962963,28.66674438000,-92.81897932000,276,-92.71600000000,28.69500000000,18.60000000000,0.10678539
1565,1604,7/1/2011,0.423668981,28.70372648000,-92.80896584000,276,-92.71600000000,28.69500000000,18.60000000000,0.09337451
1566,1605,7/1/2011,0.425011574,28.74394194000,-92.79653926000,276,-92.71600000000,28.69500000000,18.60000000000,0.09424376
